Shrek
-118.32	83.58	976.8	-13.54	-3.13	-8.78
-118.48	83.75	978.44	-13.28	-3.04	-8.84
-118.44	83.61	977.93	-13.3	-3.08	-8.79
-118.4	83.5	977.8	-13.18	-3.16	-8.71
-118.36	83.51	977.18	-12.88	-3.23	-8.72
-118.3	83.51	976.28	-12.89	-3.14	-8.79
-118.3	83.54	976.58	-12.65	-3.33	-8.8
-118.46	83.74	977.5	-12.67	-2.99	-8.76
-118.43	83.69	977.37	-12.79	-3.23	-8.72
-118.5	83.77	977.74	-12.84	-3.06	-8.74
-118.55	83.7	977.57	-12.82	-3.12	-8.76
-118.39	83.51	975.88	-12.82	-3.22	-8.78
-118.78	83.58	977.63	-12.6	-3.19	-8.77
-118.57	83.47	976.56	-12.5	-3.17	-8.73
-118.43	83.41	975.95	-12.41	-3.16	-8.71
-118.52	83.49	977.38	-12.32	-3.07	-8.55
-118.42	83.52	976.84	-12.29	-3.21	-8.51
-118.48	83.5	977.75	-12.34	-3.17	-8.59
-118.5	83.51	977.99	-12.33	-3.33	-8.55
-118.32	83.49	976.25	-12.4	-3.21	-8.51
-118.52	83.47	975.79	-12.47	-3.23	-8.6
-118.86	83.58	977.8	-12.3	-3.16	-8.47
-118.76	83.45	977.35	-12.43	-3.24	-8.59
-119.13	83.52	978.59	-12.32	-3.31	-8.49
-118.95	83.44	976.86	-12.45	-3.28	-8.58
-118.9	83.49	976.7	-12.5	-3.25	-8.59
-118.97	83.54	977.02	-12.46	-3.26	-8.68
-119.74	83.48	975.86	-12.23	-2.83	-8.99
-122.18	82.37	969.09	-12.01	-0.77	-8.66
-125.02	81.89	966.42	-11.74	0.73	-7.81
-130.15	79.55	944.98	-11.5	6.69	-6.37
-133.45	78.46	940.62	-11.21	8.73	-5.23
-134.08	78.43	945.78	-11.55	7.57	-4.53
-134.31	78.83	949.97	-11.97	6.74	-4.02
-134.72	79.15	952.8	-12.47	6.28	-3.65
-135.23	79.62	954.89	-12.78	5.86	-3.24
-135.62	79.85	955.49	-13.45	5.48	-2.97
-135.94	79.84	957.23	-13.44	5.11	-2.66
-136.26	79.79	959.24	-13.47	4.67	-2.43
-136.37	79.7	960.16	-13.62	4.51	-2.38
-136.66	79.61	963.77	-13.87	4.16	-2.21
-136.23	79.36	961.16	-14.29	4.14	-2.11
-136.59	79.45	962.62	-14.16	4.01	-2.0
-136.72	79.53	962.98	-13.89	3.9	-2.14
-136.86	79.64	963.61	-13.89	3.93	-2.16
-136.72	79.55	962.53	-14.0	3.95	-2.18
-136.51	79.4	961.49	-14.27	3.92	-2.01
-136.51	79.46	962.68	-14.37	3.87	-2.09
-136.33	79.37	962.36	-14.53	3.71	-2.11
-136.37	79.22	962.79	-14.59	3.77	-2.07
-136.12	78.96	961.66	-14.76	3.81	-2.11
-135.97	78.94	961.11	-14.65	3.78	-2.12
-136.28	78.76	961.65	-14.85	3.8	-2.11
-136.24	78.72	961.04	-14.68	3.84	-2.23
-136.25	78.64	961.09	-14.88	3.84	-2.36
-136.44	78.6	961.64	-14.86	3.81	-2.36
-136.39	78.48	961.44	-14.7	3.91	-2.42
-136.51	78.48	961.95	-14.82	4.09	-2.5
-136.56	78.26	960.77	-15.14	4.17	-2.55
-136.6	77.98	960.72	-15.05	4.14	-2.76
-136.66	77.37	959.01	-15.43	4.26	-2.92
-136.84	77.43	960.14	-15.3	4.41	-2.8
-137.03	77.54	961.17	-15.3	4.23	-2.96
-137.06	77.54	960.5	-15.36	4.28	-3.0
-137.36	77.61	960.66	-15.44	4.45	-3.01
-137.36	77.76	960.72	-15.15	4.2	-3.05
-137.25	77.85	960.5	-15.24	4.09	-3.11
-137.33	78.03	961.03	-15.32	4.04	-3.06
-137.15	78.21	960.51	-15.37	3.87	-3.09
-137.06	78.45	962.07	-15.13	3.38	-3.18
-136.75	78.42	961.74	-15.19	3.1	-3.29
-136.63	78.16	960.86	-15.23	3.15	-3.27
-136.41	78.09	959.63	-15.04	2.95	-3.45
-136.15	78.09	957.54	-14.65	3.15	-3.38
-136.22	78.26	957.94	-14.63	3.27	-3.3
-136.21	78.22	957.92	-14.65	3.45	-3.19
-136.26	78.25	958.26	-14.62	3.56	-3.06
-136.12	78.16	956.21	-14.64	3.67	-3.08
-136.14	78.13	956.63	-14.69	3.81	-3.01
-136.14	78.14	957.11	-14.82	3.67	-3.02
-136.54	78.3	959.54	-14.94	3.66	-2.91
-136.39	78.22	957.62	-14.65	3.71	-2.94
-136.89	78.43	960.16	-14.86	3.59	-2.99
-137.14	78.58	961.76	-14.75	3.56	-2.97
-136.88	78.43	960.16	-14.91	3.6	-2.91
-136.78	78.55	960.17	-14.69	3.53	-2.98
-136.86	78.62	961.82	-14.69	3.47	-2.93
-137.02	78.77	962.74	-14.75	3.5	-2.97
-136.9	78.89	962.24	-14.8	3.14	-3.17
-137.08	78.83	962.39	-14.78	3.19	-3.23
-136.96	78.92	961.19	-14.73	3.2	-3.29
-136.97	78.88	960.65	-14.62	3.29	-3.24
-136.97	78.81	962.01	-14.9	3.21	-3.26
-101.52	74.39	980.83	-22.72	-11.28	-10.43
-101.4	74.49	979.91	-22.6	-11.28	-10.32
-101.48	74.58	981.45	-22.52	-11.45	-10.22
-101.24	74.68	979.53	-22.39	-11.47	-10.17
-101.0	74.82	980.61	-22.35	-11.66	-10.03
-100.22	74.94	979.78	-22.09	-12.05	-9.92
-99.67	74.96	979.96	-22.0	-12.35	-9.78
-99.47	75.0	980.9	-21.97	-12.23	-9.56
-99.45	74.72	982.11	-22.31	-12.17	-9.61
-99.66	75.02	984.64	-23.4	-12.19	-9.86
-99.82	74.67	982.75	-23.49	-12.04	-10.03
-99.69	73.6	976.63	-23.29	-11.75	-9.97
-100.12	73.24	975.04	-22.95	-11.56	-10.01
-100.76	73.42	976.19	-22.63	-11.32	-10.15
-101.25	73.72	976.87	-22.45	-11.29	-10.34
-101.56	73.65	977.09	-22.75	-11.09	-10.57
-102.69	72.7	976.01	-22.81	-10.21	-11.21
-103.72	72.84	974.53	-22.47	-9.57	-11.58
-104.4	73.42	976.07	-22.02	-9.33	-11.68
-104.34	73.76	976.64	-21.82	-9.61	-11.68
-104.39	74.25	977.83	-21.47	-9.77	-11.47
-104.19	74.42	978.04	-21.46	-9.95	-11.38
-103.89	74.38	978.36	-21.65	-9.94	-11.23
-103.35	74.08	977.67	-21.8	-10.18	-11.05
-102.72	73.7	976.42	-22.28	-10.42	-11.18
-102.73	74.19	979.02	-21.79	-10.49	-11.11
-102.12	74.38	978.71	-21.95	-10.78	-11.05
-101.7	74.46	978.3	-21.7	-10.99	-10.75
-101.56	74.63	978.2	-21.63	-11.03	-10.62
-101.63	74.75	978.59	-21.72	-11.06	-10.57
-104.78	74.58	977.2	-21.07	-8.19	-10.74
-111.99	74.8	980.03	-19.06	-3.12	-9.83
-120.03	74.03	971.6	-17.28	2.31	-8.31
-125.84	72.61	951.74	-16.38	7.4	-6.03
-132.23	70.52	940.94	-17.67	11.12	-4.56
-136.79	70.02	949.91	-17.98	11.92	-3.92
-139.73	69.89	957.36	-17.9	11.89	-3.43
-143.11	70.06	964.5	-17.84	12.22	-3.56
-145.31	70.11	966.46	-18.37	12.9	-3.92
-147.94	70.43	970.05	-18.23	13.19	-4.46
-150.45	70.75	972.55	-17.98	13.6	-4.74
-153.24	71.69	974.05	-17.43	13.99	-5.16
-154.36	72.22	972.69	-17.9	14.48	-5.52
-155.76	72.83	973.97	-18.01	14.55	-5.55
-156.77	73.68	974.23	-17.87	14.51	-5.73
-156.78	73.67	973.34	-18.24	14.57	-5.85
-156.41	73.58	970.99	-18.37	14.54	-6.07
-156.77	73.52	973.61	-18.51	14.35	-6.26
-157.11	73.74	975.09	-18.43	14.34	-6.32
-157.1	73.52	974.74	-18.63	14.35	-6.34
-157.6	73.57	977.8	-18.41	14.25	-6.44
-158.25	73.75	979.81	-18.27	14.3	-6.51
-158.79	73.46	982.2	-18.61	14.18	-6.75
-159.13	73.24	982.08	-18.73	14.27	-6.97
-159.67	73.5	984.05	-18.78	14.25	-7.08
-159.76	73.92	982.9	-18.52	14.26	-7.54
-160.04	74.43	982.84	-18.19	14.39	-7.6
-160.41	74.61	982.78	-18.05	14.31	-7.81
-160.5	74.67	981.94	-18.05	14.3	-7.83
-160.83	74.86	982.62	-17.81	14.18	-7.99
-161.09	74.97	982.3	-17.77	14.29	-8.04
-161.24	75.27	982.93	-17.58	14.21	-8.22
-160.89	75.25	981.54	-17.4	14.15	-8.2
-160.45	75.09	980.58	-17.71	14.19	-8.19
-160.27	75.2	980.51	-17.83	14.21	-8.25
-159.26	74.87	976.45	-18.17	14.38	-8.16
-158.98	74.72	977.57	-18.38	14.29	-7.98
-158.81	74.67	977.23	-18.17	14.32	-7.86
-158.6	74.79	976.86	-17.93	14.18	-7.85
-158.82	74.99	978.05	-17.79	14.17	-7.78
-158.88	75.02	977.6	-17.6	14.15	-7.88
-159.01	75.29	977.73	-17.41	14.07	-7.96
-159.19	75.35	977.91	-17.48	14.18	-7.91
-159.28	75.46	977.93	-17.2	14.06	-7.88
-159.29	75.82	978.8	-16.97	14.1	-7.93
-158.99	75.71	978.14	-17.19	13.84	-7.93
-158.91	75.6	978.07	-17.29	13.77	-8.04
-158.42	75.48	976.7	-17.16	14.01	-8.05
-157.95	75.33	974.89	-17.23	14.07	-7.97
-157.26	75.11	973.17	-17.22	13.95	-7.93
-156.94	74.92	973.48	-17.14	13.9	-7.76
-156.86	75.02	974.94	-16.89	13.67	-7.76
-156.22	75.04	973.75	-17.01	13.56	-7.68
-155.62	74.93	972.17	-17.31	13.59	-7.56
-155.19	74.62	971.74	-17.48	13.46	-7.42
-155.38	74.84	973.28	-17.35	13.42	-7.33
-155.32	74.86	972.7	-17.32	13.42	-7.33
-154.79	74.73	969.47	-17.51	13.37	-7.39
-154.9	74.8	969.98	-17.19	13.28	-7.43
-154.57	74.72	967.41	-17.16	13.36	-7.4
-154.83	74.97	967.94	-17.32	13.19	-7.36
-154.98	75.04	968.51	-17.47	13.33	-7.23
-154.94	75.05	968.19	-17.46	13.21	-7.3
-154.96	75.07	968.95	-17.44	13.18	-7.28
-155.03	75.28	969.14	-17.39	13.19	-7.29
-154.73	75.27	968.08	-17.51	13.15	-7.3
-154.49	75.2	967.34	-17.67	12.99	-7.27
-154.54	75.19	968.73	-17.6	12.9	-7.23
-154.59	75.3	969.18	-17.55	12.85	-7.31
-154.56	75.45	968.86	-17.53	12.85	-7.29
-151.86	78.17	967.36	-15.57	11.24	-7.41
-151.97	78.06	967.0	-15.56	11.33	-7.3
-151.99	78.02	967.21	-15.6	11.26	-7.25
-151.99	78.18	966.89	-15.62	11.36	-7.44
-152.11	78.14	968.07	-15.83	11.34	-7.41
-152.01	78.1	966.9	-15.74	11.44	-7.38
-152.14	78.13	967.61	-15.8	11.37	-7.29
-152.03	77.99	966.59	-15.46	11.52	-7.31
-152.24	78.08	967.45	-15.56	11.39	-7.37
-152.42	78.15	968.56	-15.58	11.27	-7.4
-152.56	78.3	969.62	-15.43	11.32	-7.29
-151.97	78.01	966.57	-15.56	11.36	-7.46
